id_imovel,bairro,tipo,area_util,quartos,suites,banheiros,vagas,andar,idade_imovel,varanda,piscina,academia,portaria_24h,vista_mar,condominio,iptu,lat,lon,preco_venda
11853,Barra da Tijuca,Casa,163.6,3,2,4,3,0,1,1,0,0,0,1,1097.19,1099.19,-23.001461,-43.35854,2268580.96
11854,Lapa,Apartamento,67.8,2,0,3,1,6,0,1,0,1,1,0,537.9,567.62,-22.911883,-43.188102,526244.02
11855,Flamengo,Apartamento,81.3,2,0,2,0,22,13,0,0,0,0,1,738.19,632.69,-22.944011,-43.161909,1397320.96
11856,Sao Conrado,Apartamento,166.3,4,1,4,3,12,10,0,1,0,1,1,1958.54,1888.55,-23.013697,-43.27213,2672314.9
11857,Flamengo,Studio/Loft,36.2,1,0,3,0,2,6,0,0,0,0,0,741.22,420.76,-22.934474,-43.172365,348472.21
11858,Tijuca,Apartamento,103.9,3,0,5,1,29,15,0,0,0,1,0,891.97,697.66,-22.92175,-43.241705,913284.75
11859,Vila Isabel,Casa,172.8,4,1,6,0,0,6,0,0,0,1,0,850.45,966.12,-22.918621,-43.252381,1446776.42
11860,Tijuca,Apartamento,76.4,2,0,4,0,16,9,0,0,0,1,0,743.29,502.51,-22.930827,-43.217805,569759.56
11861,Campo Grande,Apartamento,63.3,2,0,4,2,7,14,1,0,0,1,0,355.52,265.6,-22.894424,-43.562569,226364.09
11862,Campo Grande,Cobertura,227.9,5,3,7,0,2,33,1,0,1,1,0,439.26,1132.48,-22.899738,-43.557901,749593.08
11863,Centro,Apartamento,73.2,3,1,3,2,18,6,1,0,0,0,0,854.36,106.5,-22.904623,-43.168017,511783.8
11864,Madureira,Studio/Loft,52.2,2,1,2,1,30,65,1,0,0,1,0,549.29,135.93,-22.870731,-43.327147,130382.49
11865,Barra da Tijuca,Apartamento,86.2,3,0,3,2,9,8,1,0,1,1,0,917.24,743.44,-23.008706,-43.356772,841669.55
11866,Tijuca,Studio/Loft,37.6,1,0,3,1,26,0,1,1,1,1,0,862.61,291.85,-22.935338,-43.233353,331966.67
11867,Barra da Tijuca,Casa,184.4,4,1,5,3,0,8,1,0,0,1,0,1361.66,1491.21,-22.999905,-43.360171,2443411.0
11868,Madureira,Flat,60.3,2,0,4,0,7,1,0,0,1,1,0,139.4,260.21,-22.876257,-43.331375,278532.74
11869,Botafogo,Apartamento,163.4,4,0,5,2,26,2,0,1,0,1,0,2109.65,1736.57,-22.952987,-43.167896,2453163.57
11870,Flamengo,Apartamento,59.4,2,1,3,1,21,1,1,0,0,1,1,2170.08,405.88,-22.928737,-43.167228,1053572.88
11871,Ipanema,Apartamento,100.6,3,2,5,0,28,7,0,0,1,1,0,3306.63,1347.54,-22.985303,-43.214002,2080535.19
11872,Vila Isabel,Casa,98.7,2,1,4,1,0,10,0,0,1,0,0,696.65,548.37,-22.912601,-43.238997,604066.49
11873,Meier,Flat,74.7,3,0,5,2,17,18,1,0,0,1,1,593.71,281.64,-22.909155,-43.281703,575076.99
11874,Leblon,Apartamento,86.2,3,2,4,2,22,10,1,0,0,1,0,2143.92,2135.06,-22.986577,-43.21931,2672160.75
11875,Jacarepagua,Flat,37.8,1,0,2,1,6,17,1,0,0,1,0,588.03,104.23,-22.961798,-43.36991,251567.38
11876,Barra da Tijuca,Flat,40.0,2,0,3,0,9,18,0,0,0,0,0,1072.87,214.25,-23.014866,-43.360154,442748.35
11877,Madureira,Cobertura,292.5,5,4,5,3,28,2,1,0,1,0,0,384.53,1001.34,-22.877279,-43.330884,1737875.12
11878,Ipanema,Apartamento,46.2,1,0,2,0,30,0,1,0,1,0,0,1249.54,896.27,-22.972978,-43.214367,978764.61
11879,Ipanema,Studio/Loft,40.7,2,0,3,1,20,4,1,1,0,1,1,1761.9,683.32,-22.989165,-43.208978,1346748.37
11880,Sao Cristovao,Apartamento,75.8,2,1,4,2,11,3,1,0,0,1,0,817.49,295.87,-22.89786,-43.225856,507182.29
11881,Vila Isabel,Casa,183.2,4,1,6,3,0,36,1,0,1,0,0,1159.1,900.59,-22.92376,-43.25362,1274861.58
11882,Centro,Studio/Loft,32.1,1,0,3,0,13,7,0,0,0,1,0,439.49,231.78,-22.91264,-43.171969,191525.92
11883,Vila Isabel,Studio/Loft,29.9,0,0,1,1,27,3,1,1,1,1,0,763.66,104.09,-22.916082,-43.2595,226426.54
11884,Campo Grande,Apartamento,74.1,3,2,5,2,23,24,0,1,1,1,0,269.62,399.78,-22.911743,-43.557746,282112.1
11885,Jardim Botanico,Apartamento,113.1,3,0,3,0,23,7,0,0,1,1,0,1182.36,1243.12,-22.960429,-43.214428,1656520.13
11886,Barra da Tijuca,Flat,51.1,1,0,2,0,18,34,1,0,1,0,0,919.03,314.45,-22.994657,-43.386108,554081.98
11887,Campo Grande,Casa,241.7,4,3,5,0,0,44,1,0,0,0,0,375.76,621.43,-22.897508,-43.556455,807133.38
11888,Copacabana,Cobertura,202.1,4,3,5,0,20,21,1,0,0,1,1,2287.59,1803.74,-22.988082,-43.190071,4070711.43
11889,Madureira,Casa,263.3,5,0,7,1,0,22,1,1,0,0,0,217.76,914.97,-22.870827,-43.35268,930313.25
11890,Leblon,Studio/Loft,42.2,1,0,2,0,24,4,0,1,0,0,1,2235.57,624.87,-22.968909,-43.23227,1296215.45
11891,Jacarepagua,Apartamento,72.5,3,0,4,0,21,0,0,0,0,1,0,395.1,357.02,-22.975639,-43.38638,398266.65
11892,Lagoa,Apartamento,61.5,2,0,4,1,26,12,1,1,1,1,0,2187.45,910.79,-22.956794,-43.214994,1247524.01
11893,Vila Isabel,Studio/Loft,48.3,2,0,3,2,1,9,1,0,1,0,0,907.17,227.42,-22.9379,-43.268016,381100.86
11894,Madureira,Apartamento,65.0,2,1,4,2,5,17,0,1,1,0,0,459.7,199.74,-22.866494,-43.338021,331926.52
11895,Leblon,Apartamento,110.0,2,1,4,2,18,9,0,0,0,1,1,2332.5,1735.45,-22.997127,-43.217496,3982447.04
11896,Lagoa,Cobertura,222.4,5,0,7,1,20,18,1,0,0,0,1,2256.92,3491.08,-22.968126,-43.21036,5586917.79
11897,Barra da Tijuca,Apartamento,74.8,3,2,4,2,3,2,0,1,1,0,1,1195.06,779.55,-22.991499,-43.370401,973854.53
11898,Humaita,Apartamento,106.9,3,0,5,1,9,5,1,0,0,0,0,1462.9,1616.33,-22.968345,-43.190792,1292575.16
11899,Barra da Tijuca,Apartamento,155.5,3,1,4,2,30,17,0,0,1,1,0,741.71,879.92,-22.983424,-43.359909,1874612.01
11900,Campo Grande,Apartamento,115.6,3,2,4,3,26,7,1,0,1,0,0,327.15,147.82,-22.911253,-43.550525,494224.8
11901,Copacabana,Studio/Loft,39.2,2,0,2,1,7,7,0,0,0,1,1,1632.83,579.43,-22.968317,-43.193766,879684.92
11902,Barra da Tijuca,Flat,82.5,2,0,2,0,3,17,1,0,1,1,0,1290.49,872.12,-23.008833,-43.351232,954846.05
11903,Recreio,Apartamento,46.1,1,0,2,1,26,19,1,1,0,0,1,1255.02,242.67,-23.008727,-43.469645,547562.71
11904,Gavea,Flat,41.6,2,0,3,1,19,8,1,0,1,0,0,1869.07,679.72,-22.962744,-43.237852,666461.39
11905,Gavea,Cobertura,187.0,4,0,5,2,24,2,0,0,0,0,0,2779.01,1916.53,-22.979651,-43.244621,3118809.96
11906,Engenho Novo,Flat,78.4,3,1,4,2,1,22,1,1,0,0,0,462.83,291.87,-22.898292,-43.288878,467084.04
11907,Vila Isabel,Apartamento,131.2,3,0,3,0,21,5,1,1,1,0,0,1171.11,576.75,-22.915681,-43.27266,1042387.9
11908,Centro,Apartamento,45.3,2,1,2,2,9,10,1,0,0,1,0,738.61,268.85,-22.909177,-43.158578,329512.23
11909,Barra da Tijuca,Flat,49.3,2,1,4,2,18,4,0,1,0,0,0,1108.52,444.71,-23.009148,-43.353427,640518.1
11910,Vila Isabel,Apartamento,53.0,2,0,2,0,24,12,1,0,0,1,0,669.03,223.47,-22.923966,-43.256395,360650.21
11911,Lapa,Apartamento,88.6,2,1,2,0,13,13,1,0,0,1,1,952.98,699.2,-22.904926,-43.188523,966698.08
11912,Centro,Flat,68.9,1,0,3,1,24,12,1,0,0,0,0,636.7,437.93,-22.912993,-43.173726,513431.46
11913,Niteroi,Apartamento,133.0,4,2,4,3,23,21,1,0,1,1,0,457.23,1052.46,-22.877589,-43.115126,1329945.15
11914,Humaita,Apartamento,100.2,3,2,4,0,8,31,1,0,1,0,0,971.27,901.28,-22.960617,-43.197248,1496547.53
11915,Campo Grande,Cobertura,189.6,4,3,5,0,12,21,0,0,1,1,0,535.82,452.29,-22.889619,-43.57264,801088.06
11916,Centro,Apartamento,86.6,3,2,5,1,26,5,0,0,0,1,1,891.05,594.53,-22.912172,-43.176132,803919.94
11917,Madureira,Apartamento,118.3,3,0,4,0,23,11,0,0,0,0,0,540.64,182.37,-22.884168,-43.341327,460305.39
11918,Meier,Apartamento,230.1,5,4,5,1,16,7,1,0,0,0,0,547.6,501.07,-22.914087,-43.289476,1797970.4
11919,Campo Grande,Apartamento,56.0,2,1,2,1,6,13,1,0,0,1,0,554.89,161.27,-22.8984,-43.567406,203577.76
11920,Recreio,Studio/Loft,56.5,1,0,3,1,1,18,1,0,0,0,0,764.74,347.64,-23.019024,-43.472275,473433.09
11921,Ramos,Apartamento,99.2,2,0,2,0,25,2,1,1,0,0,0,538.4,316.28,-22.855682,-43.250864,521116.37
11922,Engenho Novo,Apartamento,124.9,4,2,6,2,26,6,0,1,1,0,1,612.85,457.32,-22.905363,-43.268061,1168859.89
11923,Ramos,Apartamento,96.9,2,1,4,0,24,10,0,1,0,0,0,808.89,240.86,-22.8654,-43.260692,508906.41
11924,Ramos,Apartamento,157.8,4,1,6,2,17,31,1,1,0,1,1,367.47,550.94,-22.861142,-43.250368,819932.01
11925,Botafogo,Apartamento,102.7,3,0,4,0,23,13,1,0,1,1,0,1852.44,1335.51,-22.951789,-43.171515,1363131.3
11926,Barra da Tijuca,Apartamento,69.4,1,0,2,0,6,12,0,0,0,1,1,1402.19,742.92,-22.999211,-43.362074,852009.68
11927,Barra da Tijuca,Casa,244.9,4,2,5,3,0,1,0,0,0,0,1,1701.62,1990.43,-23.007366,-43.35789,3804730.13
11928,Ramos,Apartamento,141.2,4,1,5,1,13,13,0,0,0,1,1,707.14,408.84,-22.859553,-43.253917,721746.32
11929,Engenho Novo,Apartamento,90.0,3,2,5,3,11,0,1,0,1,0,0,382.46,305.67,-22.915008,-43.278531,621196.14
11930,Centro,Cobertura,106.5,3,1,5,1,22,37,1,0,1,1,0,1115.9,368.65,-22.919294,-43.168201,741746.92
11931,Madureira,Apartamento,86.0,2,1,2,0,28,0,1,0,1,0,0,306.88,327.56,-22.875156,-43.323386,308343.39
11932,Vila Isabel,Casa,209.0,4,0,4,0,0,6,1,1,1,1,0,445.67,1176.24,-22.914545,-43.273701,1177856.54
11933,Copacabana,Apartamento,88.4,3,1,5,1,16,9,0,1,0,0,1,1673.28,1085.49,-22.980381,-43.185864,1971954.68
11934,Sao Cristovao,Casa,160.0,4,2,5,1,0,3,1,1,0,0,0,249.37,487.99,-22.910869,-43.229626,1149800.82
11935,Lapa,Flat,76.6,3,1,4,0,13,0,1,1,0,1,0,881.61,510.17,-22.915096,-43.18837,602947.56
11936,Sao Cristovao,Apartamento,34.8,1,0,3,0,9,23,1,1,0,0,0,433.01,201.27,-22.904731,-43.22191,215898.96
11937,Lapa,Apartamento,93.4,3,2,3,2,7,0,1,1,0,1,0,973.94,454.31,-22.927465,-43.182334,917190.91
11938,Campo Grande,Apartamento,94.0,3,1,5,1,15,37,1,1,0,0,0,323.44,269.79,-22.917667,-43.563898,294998.28
11939,Barra da Tijuca,Apartamento,208.0,4,3,5,0,5,15,1,0,0,0,0,530.1,1762.93,-22.992884,-43.362314,2291873.12
11940,Engenho Novo,Apartamento,89.5,3,1,5,3,13,24,0,0,0,1,0,596.39,363.02,-22.916995,-43.272016,459712.45
11941,Tijuca,Apartamento,107.6,3,2,4,0,26,27,0,1,1,1,0,946.59,555.6,-22.915441,-43.24626,1064146.78
11942,Recreio,Flat,56.7,1,0,3,1,5,3,0,1,1,1,1,649.89,296.28,-23.013864,-43.469346,701650.12
11943,Flamengo,Apartamento,93.5,3,0,3,0,7,13,0,0,0,1,1,1086.18,1115.03,-22.92114,-43.164459,1256649.16
11944,Flamengo,Apartamento,182.2,4,1,6,3,1,13,1,0,1,0,0,910.91,1894.86,-22.932265,-43.174411,1956620.19
11945,Botafogo,Studio/Loft,28.8,1,0,1,1,11,3,1,1,0,1,0,1056.43,300.96,-22.953552,-43.176987,445744.62
11946,Sao Cristovao,Apartamento,68.9,2,1,4,2,20,32,0,0,0,1,0,991.84,399.49,-22.89403,-43.227596,350203.24
11947,Copacabana,Cobertura,286.5,5,4,6,1,30,11,0,1,1,0,0,1793.98,3340.92,-22.988517,-43.203316,5813971.17
11948,Recreio,Apartamento,99.7,3,0,5,0,23,53,1,0,0,0,1,1489.5,795.94,-23.011269,-43.485839,719355.73
11949,Jacarepagua,Casa,176.1,3,0,5,0,0,3,1,0,1,0,0,614.42,782.79,-22.94623,-43.370116,1331162.72
11950,Recreio,Flat,54.0,2,1,2,2,10,36,1,0,1,0,0,984.14,345.76,-23.028224,-43.455134,512579.13
11951,Santa Teresa,Apartamento,129.7,3,0,4,3,10,4,1,0,0,0,0,891.54,1276.84,-22.923007,-43.171212,1322149.62
11952,Recreio,Cobertura,260.7,5,1,6,2,13,21,0,0,0,1,0,742.11,1162.56,-23.017901,-43.455695,2270715.67
11953,Copacabana,Casa,145.1,4,3,4,3,0,18,1,1,0,0,0,2268.5,2959.85,-22.974218,-43.18969,2422541.72
11954,Campo Grande,Apartamento,99.0,2,1,2,2,30,3,0,0,0,1,0,493.51,297.22,-22.903232,-43.561085,487585.47
11955,Centro,Apartamento,88.2,3,1,4,0,11,4,1,0,1,1,0,668.61,590.5,-22.913314,-43.182443,670564.47
11956,Meier,Casa,247.2,5,2,5,3,0,1,1,1,1,0,0,704.43,1195.23,-22.908987,-43.292701,2126644.44
11957,Ramos,Apartamento,79.2,3,1,4,3,7,22,1,1,1,0,0,268.35,286.54,-22.832557,-43.248969,518619.18
11958,Copacabana,Apartamento,55.5,1,0,3,1,27,1,1,1,0,0,0,1432.03,783.31,-22.970184,-43.192738,990988.67
11959,Madureira,Apartamento,117.8,2,0,4,1,19,22,0,1,1,1,0,518.96,424.24,-22.891722,-43.342813,429030.63
11960,Botafogo,Cobertura,266.6,5,3,7,2,14,0,0,0,0,1,0,1956.66,2604.28,-22.952982,-43.178547,4332698.77
11961,Jacarepagua,Flat,78.3,3,0,3,1,25,1,0,0,1,0,0,975.79,519.52,-22.964248,-43.37048,554159.02
11962,Botafogo,Flat,39.6,2,1,2,1,13,6,1,0,1,0,0,979.76,421.19,-22.935335,-43.175981,495362.53
11963,Ramos,Apartamento,87.5,3,1,3,0,22,65,1,1,0,1,0,522.07,249.95,-22.844144,-43.259804,281152.6
11964,Flamengo,Cobertura,203.0,4,3,6,2,10,1,1,1,0,1,0,1437.67,1227.34,-22.933428,-43.175553,2546518.45
11965,Humaita,Cobertura,191.5,4,2,4,1,12,29,1,0,1,0,0,1362.28,1900.47,-22.967213,-43.185213,2841521.81
11966,Copacabana,Studio/Loft,25.9,0,0,1,1,24,29,1,1,0,1,0,1546.88,332.87,-22.96937,-43.192039,326576.95
11967,Engenho Novo,Apartamento,58.8,1,0,1,0,26,8,0,1,1,0,0,338.39,342.99,-22.917851,-43.286132,341981.59
11968,Jardim Botanico,Apartamento,100.3,3,2,5,0,23,28,1,1,1,1,0,1486.92,1258.57,-22.96435,-43.232966,1977610.16
11969,Jacarepagua,Apartamento,73.7,2,1,4,2,23,26,1,1,0,1,0,523.62,468.43,-22.952875,-43.362021,408735.4
11970,Sao Conrado,Apartamento,64.7,2,1,3,1,10,0,1,1,0,1,0,1261.95,352.12,-23.011101,-43.279605,838717.68
11971,Madureira,Apartamento,159.5,4,3,6,2,8,50,1,1,0,0,0,341.53,386.18,-22.869512,-43.338355,602840.91
11972,Flamengo,Casa,582.0,4,2,5,1,0,3,1,0,0,1,1,1315.28,3939.75,-22.928207,-43.19081,11613808.44
11973,Niteroi,Apartamento,88.0,2,0,4,0,18,4,1,0,0,1,1,488.27,790.73,-22.879011,-43.084782,817379.06
11974,Sao Conrado,Cobertura,130.0,3,0,4,1,23,35,0,0,1,1,1,1172.0,966.24,-23.019592,-43.278302,1592466.3
11975,Copacabana,Studio/Loft,42.0,1,0,3,0,25,8,0,1,1,0,1,1179.74,575.26,-22.971632,-43.183307,810256.08
11976,Flamengo,Apartamento,39.1,1,0,2,1,10,22,1,0,1,1,0,1756.57,559.38,-22.957872,-43.176447,374382.99
11977,Ipanema,Apartamento,52.4,1,0,1,0,8,10,0,0,1,0,1,1584.43,936.87,-22.98137,-43.215496,1394642.0
11978,Recreio,Apartamento,106.2,3,2,4,3,8,6,1,1,1,1,0,559.02,795.91,-23.01187,-43.46552,1211651.33
11979,Humaita,Studio/Loft,26.9,1,0,1,0,11,17,1,0,0,1,0,1110.24,250.01,-22.95453,-43.197174,313777.77
11980,Lapa,Apartamento,79.9,2,1,4,0,12,8,1,0,1,0,0,746.06,614.49,-22.909629,-43.171989,578296.87
11981,Jacarepagua,Apartamento,49.7,2,0,3,1,28,27,1,0,1,0,0,704.58,280.21,-22.95835,-43.356898,262467.31
11982,Flamengo,Apartamento,92.0,2,0,3,1,12,0,0,0,0,1,0,1025.73,591.25,-22.929581,-43.168733,1003702.75
11983,Recreio,Studio/Loft,50.3,1,0,1,0,2,3,1,0,1,1,1,1359.64,240.15,-23.025812,-43.477715,553826.22
11984,Botafogo,Studio/Loft,32.6,0,0,1,0,1,5,0,0,1,1,0,1683.0,289.27,-22.953489,-43.177888,474946.72
11985,Botafogo,Apartamento,89.3,3,2,4,1,7,7,1,0,0,0,0,1942.94,630.72,-22.947337,-43.189514,1576425.43
11986,Jardim Botanico,Apartamento,64.9,1,0,2,1,8,23,0,0,0,1,0,2543.98,912.95,-22.956725,-43.243925,877893.44
11987,Copacabana,Apartamento,66.8,2,1,2,2,3,39,1,0,1,0,0,1031.05,813.29,-22.966906,-43.197712,908634.39
11988,Botafogo,Studio/Loft,30.9,1,0,1,0,21,4,1,0,1,0,0,1355.08,301.19,-22.942605,-43.175638,484752.91
11989,Niteroi,Flat,66.9,2,0,4,2,29,12,1,0,1,1,0,648.2,325.43,-22.885427,-43.100609,501195.16
11990,Meier,Apartamento,51.1,2,1,2,0,12,24,0,0,0,0,0,576.01,274.82,-22.903116,-43.281759,327818.66
11991,Niteroi,Apartamento,78.8,2,1,4,1,9,6,1,1,1,0,0,682.5,640.16,-22.883626,-43.09942,703327.17
11992,Humaita,Casa,240.5,5,2,5,0,0,18,1,0,0,0,0,2203.17,3620.77,-22.968059,-43.191155,4411853.26
11993,Santa Teresa,Studio/Loft,47.7,1,0,2,0,19,26,1,1,0,0,0,1509.25,237.46,-22.91849,-43.177575,409575.34
11994,Barra da Tijuca,Flat,61.4,2,0,4,1,16,11,1,0,0,1,1,831.37,325.12,-23.00181,-43.363441,895101.47
11995,Copacabana,Apartamento,87.4,2,0,2,0,20,5,0,1,1,1,0,2028.89,1294.44,-22.964089,-43.193254,1523950.01
11996,Madureira,Cobertura,180.3,3,1,5,0,27,9,1,0,0,0,0,401.95,538.15,-22.883087,-43.331675,951899.65
11997,Ipanema,Flat,69.3,2,0,2,2,30,4,0,0,0,0,0,2328.79,863.79,-22.987656,-43.218534,1424090.79
11998,Barra da Tijuca,Studio/Loft,30.6,0,0,1,1,8,12,1,0,0,0,0,1138.15,278.19,-23.015216,-43.372362,305206.68
11999,Centro,Apartamento,64.0,1,0,1,1,13,27,1,0,0,0,0,864.81,291.05,-22.903666,-43.15644,320410.37
12000,Vila Isabel,Apartamento,154.6,4,2,6,3,3,47,0,0,0,0,0,720.71,819.55,-22.911301,-43.269638,1010694.01
12001,Jacarepagua,Apartamento,104.0,2,0,3,2,18,13,1,0,1,1,1,713.75,208.37,-22.957651,-43.370913,888506.32
12002,Barra da Tijuca,Apartamento,105.4,2,1,3,0,10,13,1,0,1,1,1,998.05,918.1,-22.984666,-43.360328,1411616.06
12003,Ipanema,Flat,63.9,1,0,2,1,22,0,0,0,0,0,0,2790.45,821.92,-22.979392,-43.218677,1360084.71
12004,Campo Grande,Cobertura,212.8,4,1,5,1,15,12,1,0,0,0,0,285.58,522.79,-22.909222,-43.538336,834700.95
12005,Botafogo,Studio/Loft,26.5,1,0,3,1,21,3,0,0,0,0,0,1465.61,301.09,-22.938563,-43.178243,327346.78
12006,Humaita,Cobertura,240.2,5,4,6,3,15,14,1,1,1,0,0,2433.35,1233.14,-22.941532,-43.195541,3814576.99
12007,Flamengo,Apartamento,89.3,3,2,5,0,16,6,1,0,0,1,0,2143.19,486.99,-22.928733,-43.178496,1151029.29
12008,Niteroi,Cobertura,162.9,3,1,4,3,19,3,1,0,1,1,0,743.21,845.61,-22.888892,-43.099591,1594985.05
12009,Ramos,Casa,122.5,4,1,6,0,0,21,1,0,1,0,0,321.69,270.36,-22.860973,-43.260661,550132.48
12010,Recreio,Cobertura,216.4,4,0,6,3,24,23,1,0,0,1,1,601.99,1848.63,-23.015766,-43.482303,2371437.42
12011,Campo Grande,Apartamento,52.3,2,1,3,1,4,33,1,0,1,0,0,487.71,145.98,-22.905414,-43.554645,179513.92
12012,Ipanema,Apartamento,85.0,2,0,2,0,20,4,1,0,1,1,0,2159.3,1219.15,-22.975102,-43.219632,2063803.6
12013,Lapa,Apartamento,81.0,3,0,4,3,14,11,0,0,1,1,0,1083.04,322.41,-22.914038,-43.191353,790823.68
12014,Ipanema,Apartamento,85.8,2,0,2,1,21,7,1,0,1,0,0,2213.79,1778.87,-22.976983,-43.21471,2171290.4
12015,Barra da Tijuca,Flat,60.8,2,1,3,1,20,3,0,1,0,0,1,1188.42,370.45,-22.99482,-43.34602,853490.52
12016,Ipanema,Flat,64.3,2,0,3,2,9,46,0,0,1,0,0,2983.02,1350.2,-22.994889,-43.212872,1026166.52
12017,Campo Grande,Apartamento,67.7,2,0,3,1,14,27,1,0,0,1,0,393.77,216.31,-22.902879,-43.546667,212065.52
12018,Niteroi,Apartamento,127.5,4,1,4,0,24,23,0,0,0,1,0,621.58,987.86,-22.874677,-43.104272,992269.98
12019,Vila Isabel,Flat,52.1,1,0,2,1,19,1,1,1,0,0,0,1008.04,184.38,-22.918931,-43.260739,319407.69
12020,Flamengo,Cobertura,406.4,4,3,6,0,17,10,1,0,0,0,0,1588.81,4919.04,-22.931455,-43.173906,4433777.4
12021,Gavea,Casa,153.7,4,2,5,2,0,6,1,0,0,1,0,917.36,1074.12,-22.975142,-43.244058,2477569.9
12022,Recreio,Apartamento,47.2,1,0,2,0,26,13,1,0,0,1,0,833.34,271.15,-23.025277,-43.47081,446483.15
12023,Sao Conrado,Apartamento,125.6,3,0,5,3,26,28,1,0,1,1,1,1321.87,1256.95,-22.992478,-43.269228,1797710.67
12024,Leblon,Flat,61.2,1,0,1,0,2,16,0,0,0,1,0,3209.43,1104.96,-22.989914,-43.222159,1279576.34
12025,Meier,Apartamento,145.5,4,3,6,2,5,9,0,0,0,0,0,744.05,553.17,-22.911323,-43.289407,842673.1
12026,Vila Isabel,Studio/Loft,41.1,2,1,3,1,22,14,1,0,0,0,0,542.28,288.88,-22.909371,-43.253827,348129.25
12027,Niteroi,Studio/Loft,68.2,1,0,3,0,12,4,1,0,1,1,0,570.32,574.31,-22.887363,-43.118783,420346.02
12028,Recreio,Apartamento,83.5,3,0,3,2,30,9,0,1,1,1,1,946.78,626.43,-23.018,-43.465876,1012353.55
12029,Barra da Tijuca,Apartamento,136.8,4,1,4,1,22,38,0,0,1,1,1,1301.78,825.83,-22.997,-43.361588,1745023.05
12030,Jacarepagua,Studio/Loft,33.3,1,0,3,0,7,7,1,1,1,1,0,496.95,168.16,-22.952545,-43.377146,222471.63
12031,Botafogo,Apartamento,109.6,2,1,2,0,28,4,1,1,0,1,0,1194.02,1327.18,-22.965088,-43.16682,1828012.85
12032,Sao Cristovao,Apartamento,118.0,2,0,4,0,4,33,1,0,0,1,0,1045.79,600.94,-22.900262,-43.222985,570212.32
12033,Madureira,Apartamento,125.6,3,2,5,3,26,21,0,1,1,0,0,443.55,231.47,-22.873375,-43.361197,594351.53
12034,Lagoa,Apartamento,122.8,3,1,5,1,23,9,1,0,1,0,1,1498.22,1419.8,-22.969938,-43.205203,2713122.48
12035,Sao Conrado,Apartamento,24.7,0,0,2,0,19,7,1,0,0,1,1,1960.66,276.24,-23.000117,-43.273514,410866.06
12036,Santa Teresa,Studio/Loft,37.4,2,1,3,2,3,7,1,1,0,0,0,619.79,281.49,-22.909072,-43.182986,477599.23
12037,Jacarepagua,Studio/Loft,32.9,1,0,3,0,23,55,1,0,0,0,0,503.76,164.09,-22.959085,-43.375821,161748.24
12038,Tijuca,Apartamento,77.4,2,1,4,2,15,27,0,0,1,1,0,822.0,427.9,-22.928389,-43.236688,639063.64
12039,Engenho Novo,Apartamento,80.4,3,2,4,0,13,13,1,0,1,1,0,629.31,232.01,-22.908862,-43.287341,496776.59
12040,Tijuca,Apartamento,133.1,3,0,3,0,19,0,1,0,1,1,0,770.19,701.62,-22.91757,-43.242282,1362124.71
12041,Ipanema,Apartamento,97.6,2,1,2,0,6,20,1,0,1,0,0,2492.31,1570.09,-22.981546,-43.20266,1816421.79
12042,Madureira,Casa,159.2,4,0,5,0,0,19,1,0,0,1,0,190.8,410.01,-22.86253,-43.338729,604123.12
12043,Niteroi,Apartamento,50.0,2,0,2,1,20,10,0,0,0,1,0,1095.4,153.01,-22.888414,-43.101923,539125.58
12044,Ipanema,Flat,80.7,3,0,5,3,15,7,1,1,0,0,1,2874.96,1161.46,-22.988765,-43.204214,2269148.43
12045,Copacabana,Cobertura,175.4,3,2,4,0,16,2,1,0,1,0,1,0.0,1615.77,-22.969689,-43.189039,3573426.57
12046,Engenho Novo,Apartamento,85.4,3,1,4,0,29,8,1,0,1,1,0,307.65,306.76,-22.901471,-43.269532,460988.02
12047,Vila Isabel,Apartamento,211.7,4,1,5,0,12,21,0,1,1,1,0,637.25,1548.35,-22.903987,-43.259607,1700445.08
12048,Barra da Tijuca,Cobertura,177.1,3,2,5,1,12,0,0,1,0,1,1,757.72,1602.9,-22.996075,-43.373795,3525991.8
12049,Tijuca,Apartamento,80.6,2,0,3,1,26,14,0,0,1,1,0,691.68,570.32,-22.919587,-43.240137,670909.46
12050,Engenho Novo,Apartamento,98.8,2,0,4,0,16,23,0,0,0,1,0,672.18,412.32,-22.918267,-43.28147,364944.49
12051,Jacarepagua,Apartamento,47.3,1,0,2,1,30,14,1,0,0,1,0,617.4,187.08,-22.954868,-43.377264,337058.38
12052,Copacabana,Apartamento,45.2,1,0,2,0,29,0,0,1,0,0,1,1162.83,434.61,-22.98012,-43.195848,1271034.84
12053,Copacabana,Casa,161.0,4,2,4,0,0,11,1,0,1,0,0,1704.76,2303.21,-22.962459,-43.172863,2272941.71
12054,Recreio,Cobertura,188.1,4,3,6,3,7,11,1,1,1,0,0,767.36,1535.45,-23.017216,-43.464374,2325500.73
12055,Niteroi,Apartamento,95.0,3,1,4,2,4,27,1,0,0,1,0,843.52,498.22,-22.881851,-43.101372,647783.33
12056,Tijuca,Apartamento,60.9,1,0,3,0,6,0,0,0,1,0,0,1196.42,397.09,-22.911745,-43.236706,473808.86
12057,Barra da Tijuca,Apartamento,107.1,3,2,3,3,2,12,1,0,1,1,0,535.66,1051.05,-22.999252,-43.357174,1114247.34
12058,Niteroi,Cobertura,103.4,3,0,5,1,25,10,1,1,0,1,1,888.23,778.39,-22.885867,-43.115518,1110867.53
